Date,State,Fire Name,Latitude,Longitude,Fire Cause
09/17/13,Nevada,Mid Basin,35.4378,-114.6811,Natural /Other/ unknown 
09/17/13,Idaho,McClenden,42.3414,-113.405,
09/17/13,Washington,NATURAL PINES FIRE,48.44305556,-117.6736111,Natural
09/17/13,Minnesota,RED LAKE 257,47.8658,-95.1408,Human/Juveniles /Ignition Devices 
09/17/13,California,Lemore,36.0235,-118.79981,Human/Incendiary /Other/ unknown 
09/18/13,Utah,Towanta,40.4589,-110.4778,Natural /Lightning 
09/18/13,California,Yurok,41.2506,-123.7697,Human/Equipment /Other/ unknown 
09/18/13,Idaho,Elkhorn,45.3789,-116.1189,
09/18/13,Arizona,North Fork,34.04378,-109.72394,Natural /Lightning 
09/18/13,Arizona,Route 13,35.8494,-110.6697,Human/Incendiary /Field Burning 
09/18/13,Montana,KAKASHE TRAIL,47.325,-113.9967,Natural /Lightning 
09/18/13,California,Porcupine,37.81764,-119.5572,Natural /Lightning 
09/18/13,California,Knob,39.7072,-123.3017,Human
09/18/13,Washington,WEBBER,46.22,-119.444086,Human/Incendiary /Other/ known 
09/18/13,California,Boy Scout 2,34.046658,-116.183756,Human
09/18/13,Washington,Hidden,47.8603,-118.1225,Human/Incendiary /Other/ unknown 
09/18/13,Oregon,Bastendorff Beach 2,43.35,-124.3423,Human/Campfire /Cooking/warming 
09/18/13,South Dakota,Church,44.07347,-99.58,Human/Incendiary /Other/ unknown 
09/18/13,South Dakota,Chicklets,45.3436,-100.5438,Natural /Lightning 
09/18/13,South Dakota,Rough Road,43.9858,-99.2661,Natural /Other/ unknown 
09/19/13,California,Shoemaker #6,41.2511,-123.7719,Human/Incendiary /Recurrent 
09/19/13,South Dakota,Alley,44.072,-99.58261,Human/Juveniles /Other/ unknown 
09/19/13,Colorado,Skull,37.1372,-107.0453,Natural /Lightning 
09/19/13,Tennessee,Campsite 3,35.5219,-87.455,Human/Campfire /Cooking/warming 
09/19/13,South Dakota,Kiza,43.27789,-102.48297,Human/Miscellaneous /Burning Building 
09/19/13,California,Crawford,39.8067,-123.2622,Human/Incendiary /Other/ unknown 
09/19/13,Washington,Bear Springs,48.40069,-118.3317,Natural /Lightning 
09/19/13,New Mexico,IPOD,36.7478,-107.18677,Natural /Lightning 
09/19/13,Washington,Ludden,47.8792,-123.5381,Natural /Lightning 
09/19/13,California,Audi,36.03958,-118.79906,Human/Equipment /Vehicle 
09/19/13,South Dakota,Warrior Spirit,43.13711,-100.89933,Human/Fire Use /Slash Burning 
09/19/13,Arizona,ORCHARD,33.1098,-111.8929,Human/Miscellaneous /Other/ unknown 
09/19/13,Montana,PILE,48.56069,-113.02014,Human/Miscellaneous /Other/ known 
09/20/13,California,SANCTUARY,34.459409,-118.85267,Undetermined
09/20/13,Washington,NaBorLee Island,48.0411,-118.3564,Human/Campfire /Cooking/warming 
09/20/13,Oregon,Hunter Campfire 3,45.02931,-122.35983,Human/Campfire /Other/ known 
09/20/13,California,Agg. #4,41.0269,-123.6667,Human/Incendiary /Recurrent 
09/20/13,Oregon,Skyline Dr 510,42.6283,-122.8167,Human/Fire Use /Trash Burning 
09/20/13,Tennessee,Campsite 10,35.5211,-87.4542,Human/Campfire /Cooking/warming 
09/20/13,Utah,Middle,40.295,-109.8647,Human/Juveniles /Ignition Devices 
09/20/13,Utah,1/4 Mile North,40.2972,-109.8642,Human/Juveniles /Ignition Devices 
09/20/13,Utah,1/4 Mile South,40.2919,-109.8647,Human/Juveniles /Ignition Devices 
09/20/13,Oregon,Wagner,42.1461,-122.7983,Human/Miscellaneous /Other/ known 
09/20/13,South Dakota,More,44.07306,-99.59836,Human/Incendiary /Other/ unknown 
09/20/13,Florida,WEST GATOR CREEK FIRE,28.6275,-80.78638889,Human/Arson/Adult
09/20/13,California,Pine Cr. #15,41.0481,-123.6731,Human/Fire Use /Land Clearing 
09/20/13,New Mexico,Potato Chip,36.8436,-107.0512,Natural /Lightning 
09/21/13,South Dakota,Alot,43.9886,-99.3161,Human/Equipment /Vehicle 
09/21/13,Oregon,821,44.3025,-121.3336,Human/Miscellaneous /Other/ known 
09/21/13,North Carolina,BUZZARD FIRE,35.665,-76.54972222,Human/Other
09/21/13,Montana,Snowdrift,46.755,-111.95,Human/Campfire /Other/ unknown 
09/21/13,North Dakota,CIRCLE COULEE,47.7808,-102.2253,Human/Incendiary /Other/ known 
09/21/13,South Dakota,The Dam,43.431,-102.17556,Human/Miscellaneous /Other/ unknown 
09/21/13,New Mexico,Power Line 2,34.1197,-106.9083,Human/Equipment /Power Line 
09/21/13,South Dakota,Allen Housing 4,43.27583,-101.91753,Human/Juveniles /Ignition Devices 
09/21/13,South Dakota,Pond Bear,43.23322,-102.48983,Human/Juveniles /Ignition Devices 
09/21/13,South Dakota,Green,44.0717,-99.5817,Human/Juveniles /Other/ unknown 
09/22/13,California,Angel,37.51601,-119.62304,Natural /Lightning 
09/22/13,California,Richardson,38.07239,-119.6921,Natural /Lightning 
09/22/13,Colorado,THREE SISTERS,37.3175,-107.7253,
09/22/13,Utah,Rattlesnake Canyon,39.2033,-109.9331,
09/22/13,Colorado,SHORT CUT,39.8425,-108.8097,
09/22/13,Colorado,CENTERFIELD,39.9556,-108.3556,
09/22/13,Colorado,Left Side,40.30031,-108.95178,Natural /Lightning 
09/22/13,South Dakota,Pond Bear II,43.23308,-102.49033,Human/Juveniles /Ignition Devices 
09/22/13,California,Line,37.82456,-119.65472,Natural /Lightning 
09/22/13,California,McSwain,37.8182,-119.62994,Natural /Lightning 
09/22/13,California,Kem,35.6119,-118.4864,Human/Juveniles /Other/ known 
09/22/13,Minnesota,RED LAKE 259,47.838,-94.9361,Human/Miscellaneous /Other/ unknown 
09/22/13,New Mexico,Green Meadow,36.08863,-108.83105,Natural /Lightning 
09/22/13,South Dakota,Pile,43.13714,-100.89933,Human/Incendiary /Other/ unknown 
09/22/13,Colorado,Greaswood,37.0786,-108.387178,Natural /Lightning 
09/23/13,Wyoming,Poison Spider,42.86127,-107.40588,
09/23/13,Arizona,Wheel,35.3617,-114.2342,Human/Equipment /Vehicle 
09/23/13,Oklahoma,SIMMONZ,34.35358,-98.43444,Human/Incendiary /Slash Burning 
09/23/13,Montana,300 Fairweather,48.0853,-105.6464,Human/Miscellaneous /Other/ unknown 
09/23/13,California,Debris Fire,39.8075,-123.26,Human/Fire Use /Other/ unknown 
09/24/13,Florida,Natural Out,24.70068488,-81.38020515,Natural
09/24/13,South Dakota,TC Pile,43.30186,-100.65947,Human/Incendiary /Trash Burning 
09/24/13,Minnesota,RED LAKE 260,47.8611,-94.9505,Human/Miscellaneous /Other/ unknown 
09/24/13,Tennessee,Campsite 4,35.5208,-87.4539,Human/Campfire /Cooking/warming 
09/24/13,California,CHRISTMAN,37.62583333,-121.1777778,Human/Accidental/Industrial
09/24/13,New York,FBF - Ranger Road,40.585208,-73.877175,Human/Miscellaneous /Other/ unknown 
09/24/13,North Carolina,DEEP CREEK,35.63083333,-75.85388889,Undetermined
09/24/13,Indiana,Burns Ditch,41.63161,-87.17803,Human/Campfire /Cooking/warming 
09/24/13,Wyoming,Sublette,42.2228,-110.995,
09/24/13,Oregon,Hwy 238 11000,42.2473,-123.1034,Human/Fire Use /Slash Burning 
09/24/13,Minnesota,SE BISSON,46.964787,-95.98712,Undetermined
09/24/13,South Dakota,Spark,43.09317,-102.59628,Human/Equipment /Power Line 
09/25/13,California,Haughtelin,32.7783,-114.5742,Human/Miscellaneous /Other/ unknown 
09/25/13,North Dakota,DRAGSWOLF,47.9764,-102.6025,Natural /Other/ known 
09/25/13,Colorado,Yellow Slide,39.5617,-107.8772,
09/25/13,Arizona,White Clay 1,35.95969,-109.14807,Natural /Lightning 
09/25/13,North Dakota,BIG SMOKE,47.9778,-102.6222,Natural /Other/ known 
09/25/13,South Dakota,4 loco,44.0792,-99.4272,Natural /Other/ unknown 
09/26/13,California,Rohnerville,40.6233,-124.2131,Natural /Other/ unknown 
09/26/13,Oregon,Log Deck,44.7317,-121.6725,Human/Incendiary /Slash Burning 
09/26/13,Oklahoma,Buffalo,35.20266,-95.7588,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #17,35.20239,-95.80347,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #16,35.2025,-95.8028,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #13,35.20256,-95.80217,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #6,35.20256,-95.76186,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #21,35.20258,-95.8278,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #15,35.20261,-95.80264,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #7,35.20264,-95.77961,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #14,35.20267,-95.80217,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #24,35.20272,-95.81847,Human/Equipment /Other/ unknown 
09/26/13,Oklahoma,Hanna #23,35.20272,-95.81681,Human/Incendiary /Other/ unknown 
09/26/13,Oklahoma,Hanna #12,35.20272,-95.80058,Human/Incendiary /Other/ unknown 
09/26/13,Montana,100 RD,47.2667,-114.0344,Human/Campfire /Cooking/warming 
09/26/13,Minnesota,RED LAKE 261,47.8589,-94.8819,Human/Incendiary /Trash Burning 
09/26/13,California,Gun,32.5864,-116.7667,Human/Equipment /Other/ known 
09/27/13,North Dakota,165,47.92,-99.099,Human/Incendiary /Recurrent 
09/27/13,Oregon,Cathedral Hills,42.4025,-123.3317,Human/Miscellaneous /Other/ unknown 
09/28/13,California,Pink,32.6544,-116.8072,Human/Equipment /Other/ known 
09/28/13,New Mexico,Summit,33.2297,-105.6956,Human/Campfire /Cooking/warming 
09/28/13,California,Heck Creek,41.0311,-123.6733,Human/Incendiary /Recurrent 
09/28/13,Washington,Silver Creek II,48.08147,-118.68406,Human/Campfire /Cooking/warming 
09/28/13,South Dakota,Bed Time,44.9925,-101.2315,Human/Miscellaneous /Other/ unknown 
09/29/13,South Dakota,Why Me,45.0058,-101.234,Human/Incendiary /Other/ unknown 
09/29/13,South Dakota,Vermeer,44.6067,-101.6376,Human/Miscellaneous /Other/ known 
09/29/13,California,Horizon,37.63008,-119.56497,Human/Campfire /Cooking/warming 
09/30/13,South Dakota,Oyate,43.30536,-100.65589,Human/Juveniles /Other/ unknown 
09/30/13,Minnesota,RED LAKE 262,47.9792,-95.5683,Human/Incendiary /Other/ unknown 
09/30/13,Utah,Big Log,37.0878,-112.5114,Human/Campfire /Other/ unknown 
09/30/13,Kansas,Cherry,39.3288,-95.8432,Human/Fire Use /Slash Burning 
09/30/13,North Dakota,PARSHALL PIT,47.9422,-102.1369,Human
09/30/13,Arizona,COMMUNITY,33.0678,-111.669,Human/Miscellaneous /Other/ unknown 
10/01/13,Utah,MM145,38.92428,-110.44983,Human/Equipment /Vehicle 
10/01/13,Montana,BULL PEN,47.4914,-114.3594,Human/Campfire /Cooking/warming 
10/01/13,North Dakota,BUZZARD,47.8431,-102.7203,Human/Equipment /Other/ known 
10/01/13,North Dakota,TWO CHAINS,47.8586,-102.7289,Natural /Other/ known 
10/01/13,Arizona,Over The Rainbow,33.87389,-109.96714,Human/Incendiary /Other/ unknown 
10/01/13,Minnesota,RED LAKE 263,47.9772,-95.5683,Human/Juveniles /Ignition Devices 
10/01/13,South Dakota,Tiki,43.01919,-102.56675,Human/Juveniles /Ignition Devices 
10/02/13,South Dakota,Waters,43.27761,-101.84606,Human/Juveniles /Ignition Devices 
10/02/13,California,Orcutt # 2,41.065,-123.6842,Human/Incendiary /Trash Burning 
10/02/13,Oregon,Dogat Lane,44.7653,-121.2608,Human/Juveniles /Ignition Devices 
10/02/13,Oregon,Tommy's Equipment,44.6108,-121.6189,Human/Equipment /Vehicle 
10/02/13,California,Nobels Fire,40.554095,-121.36172,Natural /Lightning 
10/02/13,Oregon,Old Stage Rd 5413,42.3892,-122.988,Human/Fire Use /Burning Dump 
10/03/13,Montana,Furlough,47.1728,-106.7728,Human/Equipment /Vehicle 
10/03/13,South Dakota,School,43.0444,-102.45589,Human/Equipment /Power Line 
10/03/13,North Dakota,SHELTERS,47.9692,-99.046,Human/Incendiary /Recurrent 
10/04/13,New Mexico,RT 122,34.921594,-108.341093,Natural /Other/ unknown 
10/04/13,Montana,SOUTH MIDVALE,48.4442,-113.2272,Human/Miscellaneous /Other/ known 
10/04/13,California,Rosa,33.7544,-117.3017,Human/Miscellaneous /Other/ known 
10/04/13,California,Orcutt #3,41.065,-123.6839,Human/Incendiary /Recurrent 
10/05/13,California,Rincon,33.280967,-116.954517,Human/Equipment /Power Line 
10/05/13,California,Marshall # 6,41.0836,-123.6925,Human/Incendiary /Trash Burning 
10/05/13,California,Pine Creek #16,41.0706,-123.6944,Human/Incendiary /Recurrent 
10/05/13,California,Lookout,40.5608,-124.3533,Human
10/05/13,California,50E T5015A,40.8758,-121.6714,Human/Equipment /Other/ unknown 
10/06/13,California,21,34.0493,-116.207,Human/Campfire /Cooking/warming 
10/06/13,North Dakota,PRESSURE,47.8853,-102.7258,Natural /Other/ known 
10/06/13,North Dakota,STRAW,47.8108,-102.7161,Natural /Other/ unknown 
10/06/13,Idaho,Roth,42.6331,-114.3469,Human/Miscellaneous /Other/ known 
10/06/13,California,Kelso,35.3778,-118.2614,Human/Incendiary /Other/ known 
10/06/13,New Mexico,Sumac,33.1656,-105.8108,Human/Campfire /Cooking/warming 
10/07/13,California,Doyle 2,37.8025,-122.4642,Human/Incendiary /Other/ unknown 
10/07/13,Washington,LOWER CRAB CREEK EAST,46.81694444,-119.4541667,Undetermined
10/07/13,Washington,MADAME DORION,46.06805556,-118.9016667,Undetermined
10/07/13,New Mexico,Palmer,33.2736,-105.7131,Human/Campfire /Cooking/warming 
10/07/13,Montana,Cut Pile,48.4353,-108.4225,Human/Fire Use /Field Burning 
10/07/13,North Dakota,STRANDS,47.9492,-98.7354,Human/Incendiary /Recurrent 
10/08/13,California,PG&E,41.0564,-123.6825,Human/Incendiary /Trash Burning 
10/08/13,South Dakota,Tinant's,43.10253,-100.74839,Human/Incendiary /Trash Burning 
10/08/13,Illinois,South Thomson Fire,41.951314,-90.104739,Human/Accidental/Recreation
10/09/13,South Dakota,3 Rounds,43.2992,-100.60933,Human/Incendiary /Field Burning 
10/09/13,South Dakota,More Bales,43.29303,-100.61531,Human/Incendiary /Field Burning 
10/09/13,Oregon,841,44.3639,-121.233,Human/Miscellaneous /Other/ unknown 
10/09/13,Nevada,Winnemucca Mountain,41.00303,-117.75714,Human/Equipment /Power Line 
10/09/13,Minnesota,RED LAKE 264,47.8744,-94.8742,Human/Miscellaneous /Other/ unknown 
10/09/13,Montana,Glendive,47.0022,-104.5719,Human/Equipment /Other/ unknown 
10/09/13,California,Moon Lane #1,41.0872,-123.7086,Human/Incendiary /Recurrent 
10/09/13,Minnesota,RED LAKE 266,48.0592,-94.9975,Human/Miscellaneous /Other/ unknown 
10/10/13,Montana,Deer Park Rd,46.721667,-111.893333,Human/Campfire /Other/ unknown 
10/10/13,Idaho,CHINA WALL,42.95743,-115.35734,Human/Miscellaneous /Other/ unknown 
10/10/13,South Dakota,Sorbel,43.17297,-101.92781,Human/Miscellaneous /Other/ unknown 
10/10/13,California,Moon Ln # 2,41.0875,-123.7086,Human/Incendiary /Trash Burning 
10/11/13,South Dakota,28 Rounds,43.31428,-101.02322,Natural /Lightning 
10/11/13,Washington,97/9th Street,46.44109,-120.42829,Human/Fire Use /Trash Burning 
10/11/13,Washington,Da Store 2,46.44489,-120.43099,Human/Incendiary /Other/ unknown 
10/11/13,California,Barona 2,32.991617,-116.835133,Human/Miscellaneous /Other/ unknown 
10/11/13,California,Ocean,32.7292,-114.6164,Human/Incendiary /Fireworks/ Adult 
10/12/13,Washington,SPIKE,45.916297,-120.593889,Human/Miscellaneous /Other/ unknown 
10/12/13,Oregon,Ditch Creek,42.6042,-123.2094,Human/Campfire /Cooking/warming 
10/13/13,Washington,Mile Post 41,46.14246,-120.50984,Human/Equipment /Vehicle 
10/13/13,California,Aggregate # 5,41.0372,-123.6592,Human/Incendiary /Recurrent 
10/14/13,Oregon,Dead Indian Memorial,42.2686,-122.4744,Human/Campfire /Other/ known 
10/14/13,Oregon,Nelson,44.088814,-123.615341,Human/Fire Use /Slash Burning 
10/14/13,Nevada,GARBAGE,39.575303,-119.761464,Human/Fire Use /Trash Burning 
10/14/13,Nevada,GARBAGE 2,39.575631,-119.760086,Human/Fire Use /Trash Burning 
10/15/13,Arizona,Cam-Boh,32.3194,-111.1658,Human/Miscellaneous /Other/ known 
10/15/13,Montana,Miles City,46.385,-105.835,Human/Equipment /Other/ known 
10/15/13,Montana,Wounded Duck,48.4839,-108.7189,Human/Equipment /Other/ known 
10/15/13,California,Airport#10,41.0442,-123.6661,Human/Fire Use /Land Clearing 
10/15/13,Montana,SLEEPING WOLF,48.55656,-113.03072,Human/Smoking /Smoking 
10/16/13,Washington,Poker Springs,46.06813,-120.8814,Human/Miscellaneous /Other/ unknown 
10/16/13,Montana,Kings Hill 2,48.1061,-105.2025,Human/Equipment /Vehicle 
10/16/13,Nevada,WIRE,36.1528,-116.0164,Human/Miscellaneous /Other/ unknown 
10/17/13,Nevada,NELSON,35.7897,-114.9383,Human/Miscellaneous /Other/ unknown 
10/17/13,North Dakota,PARTY,47.9919,-99.0675,Human/Incendiary /Recurrent 
10/17/13,California,STEINER,40.6578,-122.9525,Human/Campfire /Other/ known 
10/17/13,Montana,10th Ave. NE.,48.1183,-105.1769,Human/Juveniles /Ignition Devices 
10/17/13,Oregon,Indian Creek,42.3169,-123.5656,Human/Campfire /Cooking/warming 
10/17/13,Montana,ST. Marys,47.2575,-113.9853,Human/Incendiary /Other/ unknown 
10/18/13,California,Veg/Garbage,39.815,-123.2622,Human/Fire Use /Trash Burning 
10/18/13,New Jersey,Crater,41.1078,-74.895,Human/Miscellaneous /Other/ unknown 
10/18/13,California,Miracle,33.66603,-115.67986,Human/Equipment /Vehicle 
10/18/13,Washington,End of Kays Rd.,46.49558,-120.57057,Human/Incendiary /Other/ unknown 
10/18/13,South Dakota,Roof Top,43.36342,-100.39411,Natural /Other/ unknown 
10/18/13,Nevada,JAKES,41.6047,-114.9775,Human/Miscellaneous /Other/ unknown 
10/18/13,North Dakota,Gypsum,46.092039,-100.653936,Human/Fire Use /Trash Burning 
10/18/13,California,Halstead,36.61523,-118.78605,Human/Campfire /Cooking/warming 
10/18/13,Colorado,ANIMAS,37.3189,-107.863,
10/19/13,Oregon,Ginger Crk Rd,42.5311,-122.5689,Human/Incendiary /Slash Burning 
10/19/13,California,HARRISON,34.70078,-117.04617,Human/Miscellaneous /Other/ known 
10/19/13,New York,West Beach,40.55722,-73.90903,Human/Miscellaneous /Other/ unknown 
10/19/13,South Dakota,Eagle,43.4594,-100.2731,Natural /Other/ unknown 
10/19/13,California,Big Hill #18,41.1069,-123.7064,Human/Incendiary /Recurrent 
10/19/13,California,Maywood,33.76017,-117.30191,Human/Miscellaneous /Other/ known 
10/19/13,Arizona,VAH KI,33.1278,-111.906,Human/Miscellaneous /Other/ unknown 
10/19/13,Oregon,Hobson Horn,42.5687,-123.7501,Human/Campfire /Cooking/warming 
10/19/13,Nevada,Detention,36.0067,-115.3189,Human/Campfire /Other/ known 
10/20/13,Arizona,R-11,33.95922,-109.99558,Human/Equipment /Vehicle 
10/20/13,California,Knight (13-turns),37.9525,-122.7133,Human/Equipment /Power Line 
10/20/13,New Mexico,River,36.962,-106.98351,Human/Campfire /Cooking/warming 
10/20/13,California,Coast,38.0178,-122.8589,Human/Campfire /Cooking/warming 
10/20/13,Oregon,851,44.1983,-121.2164,Human/Miscellaneous /Other/ unknown 
10/20/13,Arizona,BEAVER,33.1264,-111.9504,Human/Miscellaneous /Other/ unknown 
10/20/13,California,Jeep,33.67341,-115.58689,Human/Equipment /Vehicle 
10/20/13,New Mexico,Mullen,35.02669,-108.77291,Human/Fire Use /Other/ known 
10/20/13,South Dakota,Pine,43.140939,-102.361917,Human/Fire Use /Land Clearing 
10/21/13,California,Grindstone,39.6742,-122.5194,Natural /Other/ unknown 
10/21/13,Tennessee,Metal Ford,35.4647,-87.4781,Human/Campfire /Cooking/warming 
10/21/13,Tennessee,Metal Ford 2,35.465,-87.4781,Human/Campfire /Cooking/warming 
10/21/13,Idaho,10 MILE,44.57267,-113.09228,Human/Campfire /Cooking/warming 
10/22/13,Washington,Poland Butte,46.14438,-121.02455,Human/Equipment /Other/ known 
10/22/13,Montana,VALLEY 5300,47.2317,-114.3206,Human/Incendiary /Other/ unknown 
10/22/13,California,Round Valley,39.8261,-123.2761,Human/Equipment /Other/ known 
10/22/13,California,23019 Refuse Rd,39.8247,-123.2811,Human/Fire Use /Field Burning 
10/22/13,Louisiana,Mill Branch,30.67516,-91.95534,Human/Accidental/Recreation
10/22/13,Montana,BAPTISTE,47.551,-114.1273,Human/Fire Use /Field Burning 
10/22/13,North Dakota,CORNER,48.0219,-98.8242,Human/Incendiary /Recurrent 
10/22/13,California,Pine Creek #17,41.0975,-123.6358,Human/Incendiary /Recurrent 
10/22/13,Arizona,Stump,31.6256,-110.1744,Human/Miscellaneous /Other/ unknown 
10/23/13,Arizona,Bumble,34.2047,-112.1219,Human/Miscellaneous /Other/ unknown 
10/23/13,Arizona,Knotts,33.86694,-109.97399,Human/Miscellaneous /Other/ unknown 
10/23/13,Montana,MATTERHORN,47.7997,-114.1564,Human/Incendiary /Other/ unknown 
10/23/13,Texas,208 Pipeline,29.15911,-95.275194,Human/Accidental/Industrial
10/23/13,Colorado,Grape Creek Complex,38.418661,-105.276697,Human/Campfire /Cooking/warming 
10/24/13,California,OREGON,40.7414,-122.9794,Human/Equipment /Vehicle 
10/24/13,Montana,VALLEY 5000,47.2333,-114.2969,Human/Incendiary /Other/ unknown 
10/24/13,Mississippi,Forsacan,32.5158,-89.9831,Human/Campfire /Cooking/warming 
10/24/13,Montana,Clue,47.78677,-106.87586,Human/Accidental/Recreation
10/24/13,Arizona,Youth,35.8367,-110.3808,Human/Incendiary /Field Burning 
10/24/13,California,Matilton#1,41.0847,-123.6969,Human/Fire Use /Land Clearing 
10/24/13,Texas,WF UNIT 12 KICKOFF,29.635696,-94.21907,Undetermined
10/25/13,Arizona,MIDNIGHT,33.079,-109.51114,Natural /Lightning 
10/25/13,North Dakota,Golf Hill,46.1017,-100.6331,Human/Incendiary /Recurrent 
10/25/13,Florida,Upper Wagon Wheel So,25.9939,-81.2906,Human/Incendiary /Other/ unknown 
10/25/13,California,Tish Tang # 11,41.0372,-123.6592,Human/Incendiary /Recurrent 
10/25/13,New York,Spring Creek 6,40.6465,-73.83711,Human/Campfire /Other/ unknown 
10/26/13,Texas,Lone Tree,35.7232,-101.6638,Human/Incendiary /Other/ unknown 
10/26/13,North Dakota,ACCENT,47.9244,-98.9829,Human/Incendiary /Recurrent 
10/26/13,Colorado,six shooter,37.034605,-107.834434,Natural /Lightning 
10/26/13,Florida,Repellent,28.738114,-80.753654,Human/Other
10/26/13,South Carolina,Horseshoe Car Fire,32.169444,-81.1075,Human/Arson/Unknown
10/26/13,North Dakota,Hunters A,46.33942,-100.57136,Human/Incendiary /Other/ unknown 
10/26/13,North Dakota,Hunters C,46.339628,-100.572903,Human/Incendiary /Other/ unknown 
10/26/13,North Dakota,Hunters D,46.339628,-100.571806,Human/Incendiary /Other/ unknown 
10/26/13,North Dakota,Hunters B,46.339792,-100.572103,Human/Incendiary /Other/ unknown 
10/26/13,Idaho,RYE GRASS TRAIL,42.0306,-116.1331,Human/Fire Use /Field Burning 
